created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:10:50 +0000 2017', '"RT @hopbin: #Orange Order asks #DUP to use banned sectarian march in negotiations with Theresa #May https://t.co/MrpfMAoix0"', 'y2kshack', 903, 1036, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"Food bank in south west London very busy today. Despair as real as ever https://t.co/a0muqP71Dw"', 'sabineegoodwin', 145, 145, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"RT @DylanStrain: For the 1st time in my life (Im 45) my vote counted. Labour took Canterbury for the 1st time ever, as you will know. \n#Co…"', 'MadMontesaurus', 598, 412, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"RT @TradeUnion_21: If ever a picture that shows why youth have moved to labour #ForTheMany #voteLabour https://t.co/7GisN9gr0B"', 'StevenLHalladay', 266, 293, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"@jxckhy Not as if shes some political naif either - shes an Oxford PPE candidate taken seriously by the last Labour leader amongst others."', 'Haz_Joseph', 720, 1074, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"@NatsWP @SurryKnight Labour tried to do a deal with DUP 2010 and 2015 .fact go and educate yourself Oh and they didnt bomb U.K. Cities."', 'colredman', 138, 328, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"RT @TelePolitics: Queens Speech may be delayed as Tories hammer out deal with DUP #Premium https://t.co/tJPVVX2CdO https://t.co/IpoJbfFdVF"', 'petergloss', 239, 213, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"Bumping the Queens speech a few days means it will clash with Royal Ascot. Im willing to bet HMQ will be livid. #GE2017"', 'nimbos', 705, 566, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"@Breakingviews Mays career over but reaching out to Labour would show her as a leader who put country before party. Thats not a bad legacy"', 'MaryMDevereux', 674, 305, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"RT @Meliden: Theresa May lost her majority but yesterday George Osborne lost his dignity."', 'lynda_francis', 223, 195, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @MatthewBevan: John Oliver flew the real Lord Buckethead to NYC to pitch him as a Brexit negotiator for Theresa May. https://t.co/8eNR7a…"', 'RashmiSudiwala', 337, 153, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @coopah: Election 2017: May appeals to MPs for support as her future hangs in balance\n\nhttps://t.co/axhjqmAjPr"', 'lionessmom76', 5308, 4023, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @TomLondon6: In past times some people have said - the Tories are cruel but at least they are competent\n\nMay is cruel and incompetent"', 'opurra', 8302, 7884, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"Shes right... @theresa_may is my political sage, such wisdom. https://t.co/kRiN3ntL3A"', 'tweet_happening', 2399, 1204, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"Brilliant work by @MoatCollege pupils exploring the #Unremembered Indian Labour Corps after our #Leicester event!… https://t.co/ghXHcvzZcd"', 'Big_Ideas_Co', 305, 340, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @DPJHodges: Typical. First time I vote Tory and this happens..."', 'will_searby', 54, 99, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @HisNameBAko_: Too ugly to be all all that https://t.co/DTyYU7rY4G"', 'AfricanPrinceEG', 653, 573, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"Weak wobbly and out of her mind.\nTheresa May Asked How Shes Feeling By Beth Rigby, Gives Truly Bizarre Answer https://t.co/IHzaDBu4b0"', 'johnhar03288864', 366, 616, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @jimwaterson: Marr: Is Jeremy Corbyn in this for the long term?\nCorbyn: Look at me, Ive got youth on my side. https://t.co/ImfCp3Yj…"', '_rosstaylor04', 367, 719, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"Everyone has managed to do Queens Speech on time. Tories just dragging their feet &amp; dragging our govt credibility thro the gutter. #wato"', 'FreeUni4TheMany', 189, 187, 0, 0
'Mon Jun 12 12:10:51 +0000 2017', '"RT @severusd: Theresa May has carefully reflected on the election result and decided that the British public were telling her to reappoint…"', 'angelamariaowen', 156, 195, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @jimwaterson: Boris Johnson writes for The Sun and claims the Tories won Clwyd South against the odds. One problem: didnt happen… "', 'roblwilson', 1713, 139, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"This years theme of WDACL is In conflicts and disasters, protect children from child labour is timely. Kenyas elections soon. #WDACL"', 'ChildProtect254', 245, 752, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"Jeremy is stuck thinking that England actually matters https://t.co/rNb68tNVQv"', 'daisycutter7979', 20, 90, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @ellenbythesea: @PeoplesMomentum Amazing! My parents who are in their 60s went out door knocking on 8/6 to get the vote out for Lab… "', 'Ummah_Epiphany', 1080, 24, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @VoiceofT_Reason: Good on #CliveLewis. Weve had enough #Torylite spiel to last a lifetime! https://t.co/Ag2RvsqLvM via @thecanarysays &amp;…"', 'suegray834', 841, 1212, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @AcademicsSay: If youre not profoundly disillusioned by the exploitative free labour structure of big academic publishing, youre not p…"', 'MojoATX', 742, 357, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @MhairiHunter: These SNP proposals should be acceptable to Labour, Lib Dems and sensible Tories. https://t.co/yNev0SVnNu"', 'WattsWilma', 1242, 1853, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @hmclandress: another thing ive not seen any of the mea culpas acknowledge is jeremy corbyn &amp; his team are clearly much better at poli…"', 'RobinHoodsBae', 222, 1295, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"1UpJNMagKe:/t.coThe polls are now open for the General Election #GE2017 https:"', 'zacksmitherman', 234, 259, 0, 0
'Mon Jun 12 12:10:52 +0000 2017', '"RT @UKIPNFKN: No 10 refuses to confirm Queens speech will go ahead next Monday via guardian\n#GE2017 #ToriesOut #DUP\nhttps://t.co/Fj8IOvVuWL"', 'Jerryfurmanto', 481, 708, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @guardian: David Davis: Tory leadership challenge would be self-indulgent – video https://t.co/o5pXASKO7J"', 'MeallyHen', 51, 45, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @BrettMendoza: Theresa May just been running through that wheat field again #GE2017 https://t.co/Y1B8NBmjzf"', 'Becky_Boo1234', 254, 1173, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"@JoeyofTheLeft @Jpofgwynedd @BiddleIan @SarahLudford @KatePardoe @daseymour @pseudomonas @UniKent Yes. Like those w… https://t.co/DDjJ4gbKpR"', 'JaniceLRobinson', 954, 1305, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"Tories were right if you vote Labour youll get a Coalition of Chaos\nI voted Labour &amp; ended up with Tories/Dup coalition\nQueens Speech"', '1101LittleOne', 66, 48, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @THTCCLOTHING: Theresa May negotiating Brexit. https://t.co/OBmJHdIjRy"', 'tom3010', 284, 201, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @MetroUK: Tories spent £1,200,000 on negative anti-Jeremy Corbyn social media adverts https://t.co/gy6lmjWABN"', 'StrawHatShounen', 2414, 1768, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @Englistani: Ill tell you what a clean room means. Its NOT just about having a tidy living area. Its much more, its about mak… "', 'operabwoi', 746, 386, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"Please help support Labour, add a #Twibbon now! https://t.co/VRVwYOoVE9"', 'oc_jones', 248, 458, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @nicolevIFG: Suggest reading this for insightful commentary on the new (ish) Cabinet team https://t.co/kGsDaWXmp2 #reshuffle… "', 'lucy_campbell93', 154, 316, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @JeremyCorbyn4PM: Once again, Theresa May desperately putting the interests of herself before the people of this country. https://t.co/P…"', 'markfishwick63', 133, 999, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"RT @brendanhughes64: When Facebook introduces a new rainbow flag reaction and everyone immediately uses it on the DUP. \n\n#GE2017… "', 'Tullyherron', 1170, 734, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"@maxstrasser Totally agree. Me &amp; several people I know voted Labour for the 1st time in years due to cutting meals… https://t.co/kPY8L8pCel"', 'TheSpacebar_Kid', 219, 2193, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"And on what needs to happen now to actually win? https://t.co/nV2aI1Ubk3"', 'debmattinson', 9560, 1050, 0, 0
'Mon Jun 12 12:10:53 +0000 2017', '"Softening Brexit? Europe eyes opportunity in Theresa May’s weakened govt https://t.co/Gj1JpYbPQ2"', 'bushi_jp', 44697, 43266, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'Hearthstoker', 1008, 902, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"@katesf13: @SkyNews #Tories having trouble writing it whilst trying to cobble a deal with #DUP. Subtitles for tv viewing"', '1cliffgordon', 233, 137, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @nja5: Theresa May rewards village idiot Michael gove with a job in gov, his wife at the daily mail will be pleased. https://t.co/PMGAHc…"', 'reclaimocracy', 2063, 1799, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @frolix22: Tory chaos. https://t.co/PQJzB1yOgV"', 'Casmilus', 612, 282, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @Rachael_Swindon: Caller to @BBCRadioLondon votes Tory, says he embarrassed by May, ashamed by DUP talks &amp; wont ever vote Tory again. He…"', 'AngieBarclay1', 188, 57, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @guardian: Jeremy Corbyn threw young people a lifeline – and we took it | Ellie Mae O’Hagan https://t.co/HA87S1DTKI"', 'gpultar', 71, 143, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @MissEllieMae: Of all of the bad takes on the election, Labour would have won if it was led by a centrist in a suit is probably my fav…"', 'InfiniteCosmoz', 104, 278, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'aceofspadesmob1', 244, 406, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'jenhewitt4', 171, 184, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @ShoaibMKhan: Sky sources have confirmed that the Queens speech, which was due to be made on 19 June, has been delayed.\nhttps://t.co/rm…"', 'SarahChander', 161, 787, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…"', 'adn01jpc', 55, 458, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @DiligentTruth: Remember theyre - Wolves in Sheeps Clothing https://t.co/uFersj2ERU"', 'lizannemayers', 68, 80, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @BlueFoxCAFH: Article titledTheresa May’s support for fox hunting lost Conservatives huge election majority, say campaign chiefs https…"', 'MalkabMalka', 402, 584, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @Bonn1eGreer: #BBC:#QueensSpeech may be delayed..hints that #DUP deal not made.\nPlus Tory #Remainers trying to impact. \n#chaos\nhttps://t…"', 'AlanRoebuck1', 225, 513, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"@lionelbirnie I agree but hard with 2 parties of zealots &amp; has to be both ways. Libs basically rolled over for Tori… https://t.co/XGclip1ARH"', 'peterbreda2000', 21, 120, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @AdamBienkov: There are now 28 seats where the Tories have a less than 2,000 vote majority over Labour. Next election looks very… "', 'RuhiyaAl', 27, 62, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @AFP: #UPDATE Irish PM expresses concern over proposed alliance between UKs ruling Tories and Northern Irelands DUP… "', 'Bellesdreams', 553, 481, 0, 0
'Mon Jun 12 12:10:54 +0000 2017', '"RT @brexit_sham: Tories are now lying that much theyre meeting themselves coming back... https://t.co/2DOrZW2lMQ"', 'AilsaReynolds', 190, 222, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @guri777preet: @Gurmeetramrahim guru g \nStop the child  labour\n #WorldDayAgainstChildLabour,  #StopChildLabour https://t.co/wTZyO93lDd"', 'reetu37743853', 77, 102, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @NameChangeGirl: To all the Tory MPs and media bods saying Ooh no, the country doesnt want another election soon... Err, hello!!… "', 'SkolCracker', 399, 548, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @Harryslaststand: With the #QueensSpeech delayed the Tories have lost another engine &amp; b/c Theresa May is at the stick, Britain should b…"', 'arachnochist', 1584, 2025, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"@jk_rowling Corbyn showed you. Idea you have to be more like the Tories to increase voting appeal is a poor one. Sure he forgives you though"', 'Darlos12thMan', 1449, 594, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @warrismyown: No hes not? Lol https://t.co/etjQkwNBUt"', 'xkxmix', 593, 319, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"All in all, the Conservatives did have quite a good election. But Labours was better in some of the seats where it really mattered. 14/14"', 'BBCChrisD', 2126, 275, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @Rowland72James: In Failed states elites pursue their own narrow interests at the expense of the public good. a perfect description of t…"', '60Sparkle', 1471, 605, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @PinkNews: Theresa May appoints anti-LGBT justice secretary in the middle of DUP negotiations https://t.co/UzcaDN7Wgv"', 'pigreen', 3532, 627, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @rhymingmisfit: @MellowOchre @LeonC1963 Im sure mcnicol sends me donation requests cos he knows Im on esa . He takes the piss he… "', 'LeonC1963', 3867, 3971, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @drjanaway: People worry that my stance on tory NHS threatens my job as a doctor. I care more about my patients than that.  No NHS means…"', 'sccpen', 134, 107, 0, 0
'Mon Jun 12 12:10:55 +0000 2017', '"RT @campbellclaret: I suspect some of the young people voting Labour and voting for the first time were hoping for something a bit less Bre…"', 'ElizabethBangs', 2111, 2008, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @zach2302: Imagine having Jeremy Corbyn as ur dad itd be mad tbh he wouldnt tell you to clean ya room hed INSPIRE you to clean it"', 'whatemmasay', 53, 117, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'TableAble', 366, 619, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… "', 'faaalber', 1661, 1198, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…"', 'TommyGreen', 455, 1038, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"Plus: no goodies. But One Nation shouldnt be discredited. A shift to the economic right will gift the next election to Labour. (3/3)"', 'lfmcevoy', 396, 503, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"Black people always gotta prove that they got money. That was the dumbest thing he couldve done. Stupse https://t.co/5UM9P47ECj"', 'TheyLovethePuff', 3482, 2999, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"@davelisterscrak @GlisanMelissa @Rachael_Swindon All the Tory &amp; media lies about Corbyn are laughable especially af… https://t.co/vlhBF2Kxun"', 'SugarGretel', 14877, 8792, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @RichardBurgon: Chaos and instability authored by Theresa May and the Conservatives. Time to go! https://t.co/HOtEkbl4Og"', 'Yt22Mill', 549, 648, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @EUVoteLeave23rd: The return of #SuperFarage must happen to defend &amp; ensure our #BREXIT🇬🇧! https://t.co/yGEkpEXt6X #BBC #SKY #ITV #UK #U…"', 'Catchthewind7', 162, 81, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'SlickTrick14', 50, 36, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"I aspire to be as inspirational as Jeremy Corbyn https://t.co/XU9ltsT227"', 'alansaddi', 19, 15, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @labourUnderdog: Has Jeremy Corbyn ever been to Lidl? @Grime4Corbyn @saskilla @realadamdeacon @jeremycorbyn @jeremycorbyn @UKLabour http…"', 'saskilla', 100948, 4137, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @JOE_co_uk: WATCH: Angry Tory MP complains that the public are rubbish at voting https://t.co/52USZ6OfLx"', 'homeojo', 2758, 1798, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @chunkymark: I joined the Labour Party because... https://t.co/c9KTPBm6eo"', 'paulbulmer121', 274, 1281, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"@RemOscuro Thats not what I said on the ten leaflets Theresa May insisted on bombarding my letter box with."', 'petenorwood', 2347, 2875, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @JNorley: Happy days, count me amongst that number @vincemaple joined yesterday. 😀 https://t.co/JKHcAvCc1w"', 'GreatRedDragon0', 116, 69, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @xpressdel: @triciaclough2 @meljomur @Mae_Carson2 Dont worry about that. The tories actually do have a magic money tree when it suits t…"', 'ejones1954', 183, 341, 0, 0
'Mon Jun 12 12:10:56 +0000 2017', '"RT @yomitheprof: @CIPMNigeria #NoChildLabour either in organized labour or as domestic staff.\nStop employing children as house helps… "', 'TAkinyamoju', 52, 63, 0, 0
'Mon Jun 12 12:10:57 +0000 2017', '"RT @jimwaterson: Everyones talking about how Labour could do next election but no ones considering Lord Buckethead leading a Macro… "', '_UrqyUrqyUrqy', 747, 2474, 0, 0
'Mon Jun 12 12:10:57 +0000 2017', '"RT @RepeaterBooks: For the first time in my life, I dont feel like things can only get worse—Juliet Jacques on the election #GE2017… "', 'RhianEJones', 1739, 1844, 0, 0
